Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Unidades CROSS,Unidades PICK,Unidades DEV,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,18/02/2022,2490529,MARATHON,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,0.00,,94,,,7181.17,,,87.24,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,18/02/2022,2490530,MARATHON,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,0.00,541,,,53466.06,,,120.99,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,18/02/2022,2490544,MARATHON,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,0.00,,144,,,3760.2,,,24.97,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,18/02/2022,2490545,MARATHON,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,0.00,1460,,,38107.72,,,253.16,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,16/02/2022,2490722,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,0.00,,173,,,11801.6,,,160.56,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,16/02/2022,2490723,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,0.00,665,,,44140.28,,,148.72,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,16/02/2022,2490719,UNDER ARMOUR,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,0.00,1970,,,79244.24,,,341.60,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,16/02/2022,2490717,UNDER ARMOUR,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,0.00,,325,,,13082.5,,,56.36,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,18/02/2022,2491057,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,0.00,,24,,,2744.64,,,35.42,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,18/02/2022,2491058,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,0.00,84,,,9148.68,,,28.18,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,16/02/2022,2490779,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,0.00,,41,,,4733.93,,,60.52,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,16/02/2022,2490780,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,0.00,196,,,22596.76,,,65.75,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,CALZADO,CALZADO ESCOLAR,24/01/2022,2482848,LOTTO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,0.00,3696,,,293284.15,,,1239.86,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,CALZADO,CALZADO ESCOLAR,24/01/2022,2482847,LOTTO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,0.00,,171,,,13638.2,,,252.40,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,26/01/2022,2483931,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,1.03,0.00,,102,,,5650.86,,,105.44,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,26/01/2022,2483931,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.50,0.00,,474,,,12661.08,,,236.23,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,26/01/2022,2483931,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.59,0.00,,20,,,632.8,,,11.81,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,26/01/2022,2483931,LITTLE MOMMY,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.87,0.00,,96,,,4489.2,,,83.76,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,03/02/2022,2487797,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,1.69,0.00,,336,,,30407.04,,,567.34,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,03/02/2022,2487797,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,2.90,0.00,,358,,,55670,,,1038.70,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,03/02/2022,2487797,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,2.51,0.00,,264,,,35540.48,,,663.12,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,03/02/2022,2487797,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,2.22,0.00,,166,,,19790.88,,,369.26,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/02/2022,2489162,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,0.93,0.00,0.00,2058,,,102823.46,,,1918.50,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/02/2022,2489162,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SBN,0.25,0.00,0.00,96,,,1267.2,,,23.64,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/02/2022,2489162,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,1.40,0.00,0.00,1368,,,102473.76,,,1911.98,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/02/2022,2489162,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,2.15,0.00,0.00,27,,,3110.4,,,58.03,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/02/2022,2489162,IMAGINEXT,PQ,TERCERAS,CD Villa El Salvador,SB,0.86,0.00,0.00,121,,,5574.31,,,104.01,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/02/2022,2487797,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,1.84,0.00,,146,,,14433.1,,,269.30,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/02/2022,2487797,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,2.09,0.00,,84,,,9399.72,,,175.38,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/02/2022,2487797,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,3.55,0.00,,36,,,6843.96,,,127.70,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,24/01/2022,2482335,ARTESCO,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,3120,,,37778.4,,,541.01,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,22/01/2022,2476881,ARTESCO,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,2648,,,195696.52,,,459.16,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,22/01/2022,2476881,SPIDERMAN,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,66,,,3237.9,,,11.44,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,22/01/2022,2476869,ARTESCO,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,6160,,,458538.46,,,1068.14,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,22/01/2022,2476869,SPIDERMAN,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,156,,,7847.4,,,27.05,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,27/01/2022,2486134,ARTESCO,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,80,,,941.6,,,13.87,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2485205,ARTESCO,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,370,,,18609.6,,,64.16,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2485205,SPIDERMAN,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,18,,,921.9,,,3.12,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484013,ARTESCO,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,360,,,2652.24,,,62.42,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484013,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,72,,,529.68,,,12.48,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484013,AVENGERS,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,24,,,183.12,,,4.16,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484013,PAW PATROL,PQ,PROPIAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,24,,,183.12,,,4.16,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484013,FROZEN,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,72,,,529.68,,,12.48,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484013,SPIDERMAN,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,72,,,529.68,,,12.48,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484013,MINNIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,24,,,183.12,,,4.16,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484013,TRANSFORMERS,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,24,,,183.12,,,4.16,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484013,MY LITTLE PONY,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,24,,,183.12,,,4.16,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484013,MICKEY MOUSE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,24,,,183.12,,,4.16,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484014,ARTESCO,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,3816,,,28559.04,,,661.69,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484014,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,780,,,5793.96,,,135.25,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484014,AVENGERS,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,396,,,3021.48,,,68.67,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484014,PAW PATROL,PQ,PROPIAS,CD Villa El Salvador,SB,0.17,0.00,0.00,264,,,2014.32,,,45.78,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484014,FROZEN,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,444,,,3368.04,,,76.99,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484014,SPIDERMAN,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,444,,,3368.04,,,76.99,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484014,MINNIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,264,,,2014.32,,,45.78,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484014,TRANSFORMERS,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,192,,,1464.96,,,33.29,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484014,MY LITTLE PONY,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,192,,,1464.96,,,33.29,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,26/01/2022,2484014,MICKEY MOUSE,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,264,,,2014.32,,,45.78,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,10/02/2022,2488715,ARTESCO,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,0.00,61050,,,255439.44,,,10586.07,,
ARTESCO S.A.,2010006732,INFANTIL,ESCOLAR,10/02/2022,2488714,ARTESCO,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,0.00,,861,,,3538.41,,,149.30,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,22/01/2022,2477124,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,21.38,0.00,,50,,,119488.85,,,1068.90,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,28/01/2022,2477124,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,14.23,0.00,,562,,,893990.59,,,7997.26,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,28/01/2022,2485488,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,23.44,0.00,,32,,,83863.1,,,750.20,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,27/01/2022,2477124,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,15.56,0.00,,322,,,560004.34,,,5009.56,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,21/01/2022,2477124,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,13.36,0.00,,90,,,134400.6,,,1202.29,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,01/02/2022,5460078302,SAMSUNG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,18.11,,,3,,,6073,,,54.33
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,03/02/2022,2487788,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,23.22,0.00,,213,,,552868.3,,,4945.73,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,09/02/2022,2487788,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,12.61,0.00,,480,,,676425.12,,,6051.02,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,09/02/2022,5460078626,SAMSUNG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,20.33,,,10,,,22721,,,203.25
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,08/02/2022,5460078619,SAMSUNG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,12.89,,,4,,,5763,,,51.55
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,17/02/2022,2487788,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,15.73,0.00,,359,,,631291,,,5647.26,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,16/02/2022,5460078804,SAMSUNG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,19.88,,,4,,,8890,,,79.53
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,02/02/2022,5460078310,SAMSUNG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,31.03,,,1,,,3469,,,31.03
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,05/02/2022,2488998,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,13.03,0.00,,320,,,466208,,,4170.50,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,10/02/2022,2487788,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,17.10,0.00,,339,,,647850.75,,,5795.40,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,COMPUTACION,22/01/2022,2457201,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,2.12,0.00,,100,,,47300,,,211.56,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,COMPUTACION,09/02/2022,5460078626,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.00,1.50,,,1,,,335,,,1.50
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,COMPUTACION,14/02/2022,2466519,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,2.12,0.00,,100,,,47300,,,211.56,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,COMPUTACION,14/02/2022,2490523,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,3.42,0.00,,500,,,382260,,,1709.77,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,COMPUTACION,05/02/2022,2466519,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,2.12,0.00,,200,,,94600,,,423.13,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,COMPUTACION,29/01/2022,2457201,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,2.12,0.00,,70,,,33110,,,148.09,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,ELECTRODOMESTICOS,27/01/2022,2477513,SAMSUNG,SB,TERCERAS,CD Villa El Salvador,SB,0.00,5.86,0.00,,15,,,9828,,,87.92,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,ELECTRODOMESTICOS,27/01/2022,2477513,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,3.40,0.00,,257,,,97656.14,,,873.59,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,ELECTRODOMESTICOS,01/02/2022,5460078302,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,0.00,2.46,,,1,,,275,,,2.46
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,ELECTRODOMESTICOS,03/02/2022,2487813,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,3.57,0.00,,94,,,37494.74,,,335.41,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,ELECTRODOMESTICOS,09/02/2022,5460078626,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,0.00,2.89,,,2,,,646,,,5.78
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,ELECTRODOMESTICOS,08/02/2022,5460078619,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,0.00,3.95,,,1,,,442,,,3.95
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,ELECTRODOMESTICOS,17/02/2022,2487813,SAMSUNG,SB,TERCERAS,CD Villa El Salvador,SB,0.00,5.86,0.00,,10,,,6552,,,58.61,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,ELECTRODOMESTICOS,17/02/2022,2487813,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,3.32,0.00,,35,,,13005.81,,,116.34,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,22/01/2022,2457302,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,3.91,0.00,,195,,,170400.75,,,762.17,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,22/01/2022,2485182,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,3.11,0.00,,550,,,382225.5,,,1709.61,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,01/02/2022,5460078302,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.00,1.53,,,1,,,342,,,1.53
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,09/02/2022,2490344,SAMSUNG,PQ,TERCERAS,CD Villa El Salvador,J&C,0.38,0.00,0.00,70,,,5890.7,,,26.35,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,09/02/2022,2490344,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,3.94,0.00,0.00,17,,,14971.56,,,66.96,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,08/02/2022,5460078619,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.00,3.16,,,1,,,706,,,3.16
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,17/02/2022,2491180,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,1.79,0.00,0.00,660,,,264072.6,,,1181.14,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,17/02/2022,2491177,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,1.79,0.00,,540,,,216059.4,,,966.39,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,16/02/2022,5460078804,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.00,3.90,,,1,,,873,,,3.90
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,02/02/2022,5460078310,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,0.00,7.07,,,4,,,6321,,,28.27
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,14/02/2022,2467253,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,3.00,0.00,,500,,,334890,,,1497.89,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,14/02/2022,2491180,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,2.46,0.00,0.00,775,,,425429.05,,,1902.85,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,14/02/2022,2491177,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,1.81,0.00,,675,,,273179.45,,,1221.87,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,05/02/2022,2467253,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,3.16,0.00,,700,,,495082,,,2214.40,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,29/01/2022,2487320,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,8.15,0.00,,40,,,72852.4,,,325.85,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,29/01/2022,2457302,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,3.87,0.00,,190,,,164572.7,,,736.10,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,29/01/2022,2487310,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,1.46,0.00,,2000,,,654480,,,2927.35,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,29/01/2022,2487090,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,4.38,0.00,,660,,,646705.2,,,2892.58,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,28/01/2022,2485307,SAMSUNG,PQ,TERCERAS,CD Villa El Salvador,BT,41.39,0.00,0.00,4,,,37014.12,,,165.56,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,28/01/2022,2485306,SAMSUNG,PQ,TERCERAS,CD Villa El Salvador,BT,0.00,41.39,0.00,,1,,,9253.53,,,41.39,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,27/01/2022,2485318,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,9.91,0.00,,285,,,631220.5,,,2823.32,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,26/01/2022,2485318,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,11.38,0.00,,310,,,788524.2,,,3526.90,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,26/01/2022,2485321,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,SBN,17.51,0.00,0.00,6,,,23487.24,,,105.05,,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,26/01/2022,2485319,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,6.51,0.00,,152,,,221282.08,,,989.75,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,01/02/2022,5460078302,SAMSUNG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,8.54,,,25,,,47712,,,213.41
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,09/02/2022,5460078626,SAMSUNG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,7.80,,,18,,,31398,,,140.44
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,08/02/2022,5460078619,SAMSUNG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,8.50,,,22,,,41832,,,187.11
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,08/02/2022,5460078619,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,0.00,6.38,,,1,,,1427,,,6.38
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,18/02/2022,2491078,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,10.79,0.00,0.00,294,,,709021.02,,,3171.30,,
